Instance,Terminal,Layer,X location,Y location,Voltage
_25966_,VGND,li1,310.5000,114.2400,0.000053
_25965_,VGND,li1,24.8400,125.1200,0.000020
_25964_,VGND,li1,265.4200,413.4400,0.000100
_25963_,VGND,li1,69.4600,408.0000,0.000193
_25962_,VGND,li1,30.3600,369.9200,0.000032
_25961_,VGND,li1,163.3000,266.5600,0.000079
_25960_,VGND,li1,39.1000,97.9200,0.000074
_25959_,VGND,li1,370.3000,266.5600,0.000151
_25958_,VGND,li1,51.5200,141.4400,0.000084
_25957_,VGND,li1,151.3400,364.4800,0.000074
_25956_,VGND,li1,195.9600,108.8000,0.000057
_25955_,VGND,li1,318.7800,446.0800,0.000058
_25954_,VGND,li1,27.6000,272.0000,0.000026
_25953_,VGND,li1,35.4200,484.1600,0.000026
_25952_,VGND,li1,135.7000,473.2800,0.000124
_25951_,VGND,li1,37.7200,451.5200,0.000041
_25950_,VGND,li1,27.1400,92.4800,0.000034
_25949_,VGND,li1,164.2200,408.0000,0.000102
_25948_,VGND,li1,302.6800,408.0000,0.000139
_25947_,VGND,li1,349.6000,92.4800,0.000100
_25946_,VGND,li1,27.6000,435.2000,0.000022
_25945_,VGND,li1,123.2800,195.8400,0.000072
_25944_,VGND,li1,182.1600,92.4800,0.000071
_25943_,VGND,li1,120.5200,386.2400,0.000093
_25942_,VGND,li1,231.8400,495.0400,0.000104
_25941_,VGND,li1,204.7000,92.4800,0.000124
_25940_,VGND,li1,349.6000,310.0800,0.000124
_25939_,VGND,li1,28.0600,114.2400,0.000021
_25938_,VGND,li1,48.7600,446.0800,0.000071
_25937_,VGND,li1,370.3000,495.0400,0.000127
_25936_,VGND,li1,28.9800,315.5200,0.000023
_25935_,VGND,li1,370.3000,103.3600,0.000133
_25934_,VGND,li1,309.1200,212.1600,0.000108
_25933_,VGND,li1,479.3200,125.1200,0.000049
_25932_,VGND,li1,460.4600,413.4400,0.000164
_25931_,VGND,li1,540.9600,402.5600,0.000110
_25930_,VGND,li1,74.0600,375.3600,0.000173
_25929_,VGND,li1,182.1600,206.7200,0.000044
_25928_,VGND,li1,434.7000,87.0400,0.000091
_25927_,VGND,li1,286.5800,299.2000,0.000141
_25926_,VGND,li1,470.5800,293.7600,0.000081
_25925_,VGND,li1,133.8600,342.7200,0.000109
_25924_,VGND,li1,370.3000,206.7200,0.000145
_25923_,VGND,li1,542.3400,413.4400,0.000201
_25922_,VGND,li1,74.5200,304.6400,0.000214
_25921_,VGND,li1,519.3400,108.8000,0.000091
_25920_,VGND,li1,213.4400,505.9200,0.000114
_25919_,VGND,li1,526.2400,310.0800,0.000201
_25918_,VGND,li1,78.6600,228.4800,0.000154
_25917_,VGND,li1,156.4000,408.0000,0.000123
_25916_,VGND,li1,403.4200,429.7600,0.000182
_25915_,VGND,li1,359.2600,81.6000,0.000174
_25914_,VGND,li1,79.5800,505.9200,0.000111
_25913_,VGND,li1,143.5200,136.0000,0.000086
_25912_,VGND,li1,331.6600,87.0400,0.000036
_25911_,VGND,li1,527.1600,369.9200,0.000130
_25910_,VGND,li1,452.6400,348.1600,0.000059
_25909_,VGND,li1,304.5200,87.0400,0.000080
_25908_,VGND,li1,456.3200,304.6400,0.000224
_25907_,VGND,li1,87.8600,255.6800,0.000151
_25906_,VGND,li1,189.9800,386.2400,0.000073
_25905_,VGND,li1,335.8000,495.0400,0.000053
_25904_,VGND,li1,74.0600,342.7200,0.000100
_25903_,VGND,li1,408.9400,97.9200,0.000102
_25902_,VGND,li1,285.2000,92.4800,0.000138
_25901_,VGND,li1,79.5800,152.3200,0.000110
_25900_,VGND,li1,360.1800,500.4800,0.000122
_25899_,VGND,li1,545.1000,391.6800,0.000161
_25898_,VGND,li1,533.1400,81.6000,0.000095
_25897_,VGND,li1,166.0600,233.9200,0.000050
_25896_,VGND,li1,299.0000,59.8400,0.000095
_25895_,VGND,li1,282.9000,293.7600,0.000144
_25894_,VGND,li1,486.2200,130.5600,0.000076
_25893_,VGND,li1,230.0000,402.5600,0.000279
_25892_,VGND,li1,212.0600,76.1600,0.000119
_25891_,VGND,li1,490.8200,375.3600,0.000070
_25890_,VGND,li1,457.7000,76.1600,0.000083
_25889_,VGND,li1,81.8800,522.2400,0.000059
_25888_,VGND,li1,220.8000,516.8000,0.000172
_25887_,VGND,li1,125.1200,522.2400,0.000068
_25886_,VGND,li1,421.8200,59.8400,0.000095
_25885_,VGND,li1,542.8000,424.3200,0.000151
_25884_,VGND,li1,355.1200,473.2800,0.000093
_25883_,VGND,li1,448.5000,293.7600,0.000124
_25882_,VGND,li1,514.2800,136.0000,0.000082
_25881_,VGND,li1,210.6800,179.5200,0.000072
_25880_,VGND,li1,408.4800,65.2800,0.000074
_25879_,VGND,li1,511.9800,348.1600,0.000074
_25878_,VGND,li1,401.1200,315.5200,0.000134
_25877_,VGND,li1,264.5000,81.6000,0.000272
_25876_,VGND,li1,414.0000,495.0400,0.000139
_25875_,VGND,li1,491.2800,76.1600,0.000028
_25874_,VGND,li1,545.1000,380.8000,0.000150
_25873_,VGND,li1,462.7600,527.6800,0.000071
_25872_,VGND,li1,536.3600,59.8400,0.000039
_25871_,VGND,li1,434.7000,76.1600,0.000121
_25870_,VGND,li1,319.7000,212.1600,0.000082
_25869_,VGND,li1,100.7400,168.6400,0.000126
_25868_,VGND,li1,358.8000,522.2400,0.000063
_25867_,VGND,li1,524.8600,516.8000,0.000156
_25866_,VGND,li1,67.1600,353.6000,0.000084
_25865_,VGND,li1,178.0200,195.8400,0.000028
_25864_,VGND,li1,520.2600,261.1200,0.000144
_25863_,VGND,li1,357.8800,261.1200,0.000078
_25862_,VGND,li1,519.3400,299.2000,0.000111
_25861_,VGND,li1,199.6400,359.0400,0.000075
_25860_,VGND,li1,374.9000,190.4000,0.000107
_25859_,VGND,li1,506.9200,478.7200,0.000117
_25858_,VGND,li1,66.2400,272.0000,0.000068
_25857_,VGND,li1,88.7800,500.4800,0.000118
_25856_,VGND,li1,205.1600,446.0800,0.000091
_25855_,VGND,li1,92.0000,522.2400,0.000064
_25854_,VGND,li1,66.2400,179.5200,0.000084
_25853_,VGND,li1,180.3200,489.6000,0.000051
_25852_,VGND,li1,475.6400,533.1200,0.000085
_25851_,VGND,li1,449.4200,168.6400,0.000123
_25850_,VGND,li1,74.0600,467.8400,0.000212
_25849_,VGND,li1,218.0400,168.6400,0.000113
_25848_,VGND,li1,523.0200,250.2400,0.000130
_25847_,VGND,li1,517.0400,456.9600,0.000106
_25846_,VGND,li1,263.5800,516.8000,0.000191
_25845_,VGND,li1,334.8800,168.6400,0.000058
_25844_,VGND,li1,435.6200,533.1200,0.000167
_25843_,VGND,li1,64.4000,174.0800,0.000155
_25842_,VGND,li1,524.8600,527.6800,0.000079
_25841_,VGND,li1,318.7800,511.3600,0.000086
_25840_,VGND,li1,77.2800,310.0800,0.000143
_25839_,VGND,li1,426.8800,168.6400,0.000156
_25838_,VGND,li1,280.1400,228.4800,0.000127
_25837_,VGND,li1,112.7000,168.6400,0.000122
_25836_,VGND,li1,357.4200,511.3600,0.000092
_25835_,VGND,li1,504.1600,505.9200,0.000058
_25834_,VGND,li1,76.8200,353.6000,0.000091
_25833_,VGND,li1,144.9000,310.0800,0.000125
_25832_,VGND,li1,529.4600,261.1200,0.000154
_25831_,VGND,li1,295.7800,310.0800,0.000107
_25830_,VGND,li1,524.8600,282.8800,0.000151
_25829_,VGND,li1,206.5400,375.3600,0.000122
_25828_,VGND,li1,246.1000,157.7600,0.000074
_25827_,VGND,li1,522.5600,484.1600,0.000087
_25826_,VGND,li1,79.5800,272.0000,0.000073
_25825_,VGND,li1,100.7400,500.4800,0.000126
_25824_,VGND,li1,208.8400,484.1600,0.000128
_25823_,VGND,li1,104.8800,527.6800,0.000074
_25822_,VGND,li1,76.3600,184.9600,0.000092
_25821_,VGND,li1,536.3600,435.2000,0.000075
_25820_,VGND,li1,478.4000,489.6000,0.000049
_25819_,VGND,li1,447.5800,163.2000,0.000120
_25818_,VGND,li1,79.1200,467.8400,0.000224
_25817_,VGND,li1,218.0400,163.2000,0.000101
_25816_,VGND,li1,537.7400,250.2400,0.000149
_25815_,VGND,li1,518.8800,440.6400,0.000039
_25814_,VGND,li1,417.6800,310.0800,0.000176
_25813_,VGND,li1,332.1200,152.3200,0.000037
_25812_,VGND,li1,529.9200,473.2800,0.000138
_25811_,VGND,li1,86.9400,168.6400,0.000130
_25810_,VGND,li1,532.2200,527.6800,0.000084
_25809_,VGND,li1,307.7400,522.2400,0.000064
_25808_,VGND,li1,88.3200,310.0800,0.000155
_25807_,VGND,li1,430.1000,418.8800,0.000207
_25806_,VGND,li1,281.5200,255.6800,0.000240
_25805_,VGND,li1,456.7800,114.2400,0.000079
_25804_,VGND,li1,475.1800,467.8400,0.000073
_25803_,VGND,li1,530.8400,402.5600,0.000105
_25802_,VGND,li1,523.4800,76.1600,0.000028
_25801_,VGND,li1,194.1200,223.0400,0.000063
_25800_,VGND,li1,310.9600,65.2800,0.000074
_25799_,VGND,li1,437.4600,228.4800,0.000115
_25798_,VGND,li1,473.8000,136.0000,0.000069
_25797_,VGND,li1,223.1000,402.5600,0.000265
_25796_,VGND,li1,204.2400,76.1600,0.000107
_25795_,VGND,li1,486.2200,364.4800,0.000035
_25794_,VGND,li1,469.2000,70.7200,0.000061
_25793_,VGND,li1,512.9000,114.2400,0.000052
_25792_,VGND,li1,201.9400,522.2400,0.000070
_25791_,VGND,li1,524.8600,320.9600,0.000078
_25790_,VGND,li1,429.6400,59.8400,0.000096
_25789_,VGND,li1,195.0400,495.0400,0.000063
_25788_,VGND,li1,474.2600,516.8000,0.000147
_25787_,VGND,li1,414.0000,152.3200,0.000104
_25786_,VGND,li1,517.0400,125.1200,0.000057
_25785_,VGND,li1,236.9000,103.3600,0.000102
_25784_,VGND,li1,331.6600,70.7200,0.000037
_25783_,VGND,li1,530.3800,353.6000,0.000057
_25782_,VGND,li1,375.3600,304.6400,0.000247
_25781_,VGND,li1,305.9000,76.1600,0.000091
_25780_,VGND,li1,432.8600,511.3600,0.000116
_25779_,VGND,li1,486.2200,59.8400,0.000034
_25778_,VGND,li1,519.3400,369.9200,0.000118
_25777_,VGND,li1,463.6800,516.8000,0.000206
_25776_,VGND,li1,526.2400,59.8400,0.000040
_25775_,VGND,li1,434.7000,397.1200,0.000094
_25774_,VGND,li1,280.6000,141.4400,0.000174
_25773_,VGND,li1,20.7000,136.0000,0.000028
_25772_,VGND,li1,429.1800,456.9600,0.000148
_25771_,VGND,li1,66.2400,418.8800,0.000136
_25770_,VGND,li1,22.5400,364.4800,0.000026
_25769_,VGND,li1,176.1800,146.8800,0.000088
_25768_,VGND,li1,40.4800,87.0400,0.000047
_25767_,VGND,li1,396.5200,223.0400,0.000149
_25766_,VGND,li1,63.9400,141.4400,0.000104
_25765_,VGND,li1,194.5800,397.1200,0.000092
_25764_,VGND,li1,204.2400,141.4400,0.000126
_25763_,VGND,li1,319.7000,451.5200,0.000126
_25762_,VGND,li1,22.5400,261.1200,0.000048
_25761_,VGND,li1,21.6200,484.1600,0.000016
_25760_,VGND,li1,137.5400,484.1600,0.000072
_25759_,VGND,li1,36.3400,462.4000,0.000067
_25758_,VGND,li1,26.6800,103.3600,0.000019
_25757_,VGND,li1,198.2600,462.4000,0.000104
_25756_,VGND,li1,333.5000,478.7200,0.000030
_25755_,VGND,li1,429.1800,272.0000,0.000125
_25754_,VGND,li1,23.0000,424.3200,0.000035
_25753_,VGND,li1,140.3000,201.2800,0.000144
_25752_,VGND,li1,164.6800,92.4800,0.000105
_25751_,VGND,li1,104.8800,397.1200,0.000119
_25750_,VGND,li1,397.9000,326.4000,0.000146
_25749_,VGND,li1,193.2000,87.0400,0.000045
_25748_,VGND,li1,428.2600,484.1600,0.000177
_25747_,VGND,li1,19.7800,114.2400,0.000020
_25746_,VGND,li1,61.1800,451.5200,0.000072
_25745_,VGND,li1,323.8400,484.1600,0.000073
_25744_,VGND,li1,23.0000,310.0800,0.000032
_25743_,VGND,li1,420.4400,87.0400,0.000091
_25742_,VGND,li1,322.4600,190.4000,0.000058
_25741_,VGND,li1,14.7200,190.4000,0.000026
_25740_,VGND,li1,247.9400,587.5200,0.000125
_25739_,VGND,li1,206.0800,592.9600,0.000043
_25738_,VGND,li1,23.0000,386.2400,0.000019
_25737_,VGND,li1,169.2800,168.6400,0.000079
_25736_,VGND,li1,92.0000,587.5200,0.000149
_25735_,VGND,li1,331.6600,288.3200,0.000064
_25734_,VGND,li1,93.3800,533.1200,0.000115
_25733_,VGND,li1,118.2200,353.6000,0.000113
_25732_,VGND,li1,338.5600,239.3600,0.000052
_25731_,VGND,li1,314.1800,587.5200,0.000093
_25730_,VGND,li1,22.5400,299.2000,0.000021
_25729_,VGND,li1,17.4800,500.4800,0.000026
_25728_,VGND,li1,138.4600,500.4800,0.000132
_25727_,VGND,li1,23.4600,538.5600,0.000030
_25726_,VGND,li1,20.7000,168.6400,0.000029
_25725_,VGND,li1,156.4000,582.0800,0.000067
_25724_,VGND,li1,293.0200,554.8800,0.000164
_25723_,VGND,li1,293.4800,587.5200,0.000111
_25722_,VGND,li1,23.4600,413.4400,0.000029
_25721_,VGND,li1,158.7000,168.6400,0.000096
_25720_,VGND,li1,127.8800,587.5200,0.000155
_25719_,VGND,li1,231.3800,587.5200,0.000118
_25718_,VGND,li1,298.0800,473.2800,0.000103
_25717_,VGND,li1,141.2200,168.6400,0.000110
_25716_,VGND,li1,334.4200,587.5200,0.000067
_25715_,VGND,li1,18.4000,206.7200,0.000036
_25714_,VGND,li1,119.1400,560.3200,0.000207
_25713_,VGND,li1,323.8400,533.1200,0.000086
_25712_,VGND,li1,18.8600,337.2800,0.000035
_25711_,VGND,li1,261.7400,587.5200,0.000126
_25710_,VGND,li1,258.5200,184.9600,0.000083
_25709_,VGND,li1,465.5200,114.2400,0.000065
_25708_,VGND,li1,259.4400,435.2000,0.000096
_25707_,VGND,li1,517.0400,402.5600,0.000094
_25706_,VGND,li1,514.7400,92.4800,0.000144
_25705_,VGND,li1,189.9800,320.9600,0.000075
_25704_,VGND,li1,320.1600,65.2800,0.000058
_25703_,VGND,li1,341.3200,272.0000,0.000064
_25702_,VGND,li1,477.9400,141.4400,0.000073
_25701_,VGND,li1,215.2800,353.6000,0.000087
_25700_,VGND,li1,252.5400,277.4400,0.000093
_25699_,VGND,li1,511.9800,413.4400,0.000134
_25698_,VGND,li1,471.0400,65.2800,0.000037
_25697_,VGND,li1,506.4600,103.3600,0.000117
_25696_,VGND,li1,188.1400,451.5200,0.000099
_25695_,VGND,li1,514.2800,320.9600,0.000069
_25694_,VGND,li1,447.5800,76.1600,0.000105
_25693_,VGND,li1,192.2800,408.0000,0.000086
_25692_,VGND,li1,404.3400,440.6400,0.000097
_25691_,VGND,li1,345.4600,70.7200,0.000066
_25690_,VGND,li1,506.9200,146.8800,0.000094
_25689_,VGND,li1,187.2200,244.8000,0.000063
_25688_,VGND,li1,332.5800,81.6000,0.000082
_25687_,VGND,li1,521.1800,348.1600,0.000089
_25686_,VGND,li1,276.0000,478.7200,0.000096
_25685_,VGND,li1,296.2400,70.7200,0.000071
_25684_,VGND,li1,411.2400,424.3200,0.000171
_25683_,VGND,li1,482.5400,76.1600,0.000033
_25682_,VGND,li1,189.9800,375.3600,0.000104
_25681_,VGND,li1,507.3800,424.3200,0.000120
_25680_,VGND,li1,522.5600,65.2800,0.000038
_25679_,VGND,li1,398.8200,92.4800,0.000189
_25678_,VGND,li1,305.9000,244.8000,0.000104
_25677_,VGND,li1,101.2000,190.4000,0.000087
_25676_,VGND,li1,396.0600,609.2800,0.000071
_25675_,VGND,li1,429.1800,669.1200,0.000073
_25674_,VGND,li1,87.8600,364.4800,0.000095
_25673_,VGND,li1,230.9200,217.6000,0.000118
_25672_,VGND,li1,156.4000,658.2400,0.000051
_25671_,VGND,li1,426.8800,228.4800,0.000122
_25670_,VGND,li1,196.4200,636.4800,0.000066
_25669_,VGND,li1,273.7000,342.7200,0.000212
_25668_,VGND,li1,258.0600,266.5600,0.000141
_25667_,VGND,li1,418.1400,647.3600,0.000104
_25666_,VGND,li1,90.1600,293.7600,0.000190
_25665_,VGND,li1,92.0000,478.7200,0.000184
_25664_,VGND,li1,155.0200,500.4800,0.000119
_25663_,VGND,li1,103.9600,663.6800,0.000135
_25662_,VGND,li1,83.2600,190.4000,0.000084
_25661_,VGND,li1,179.4000,614.7200,0.000044
_25660_,VGND,li1,328.9000,658.2400,0.000059
_25659_,VGND,li1,380.4200,631.0400,0.000080
_25658_,VGND,li1,87.4000,462.4000,0.000131
_25657_,VGND,li1,155.4800,136.0000,0.000073
_25656_,VGND,li1,129.7200,652.8000,0.000063
_25655_,VGND,li1,396.5200,669.1200,0.000090
_25654_,VGND,li1,428.7200,326.4000,0.000164
_25653_,VGND,li1,138.4600,282.8800,0.000086
_25652_,VGND,li1,423.6600,620.1600,0.000206
_25651_,VGND,li1,81.4200,201.2800,0.000114
_25650_,VGND,li1,423.6600,636.4800,0.000090
_25649_,VGND,li1,408.9400,522.2400,0.000075
_25648_,VGND,li1,87.4000,326.4000,0.000078
_25647_,VGND,li1,372.1400,636.4800,0.000086
_25646_,VGND,li1,320.6200,136.0000,0.000054
_25645_,VGND,li1,87.8600,163.2000,0.000083
_25644_,VGND,li1,464.6000,478.7200,0.000075
_25643_,VGND,li1,537.7400,391.6800,0.000150
_25642_,VGND,li1,86.9400,359.0400,0.000071
_25641_,VGND,li1,152.7200,206.7200,0.000076
_25640_,VGND,li1,431.0200,125.1200,0.000114
_25639_,VGND,li1,337.6400,261.1200,0.000043
_25638_,VGND,li1,513.3600,293.7600,0.000090
_25637_,VGND,li1,159.6200,364.4800,0.000064
_25636_,VGND,li1,208.8400,190.4000,0.000089
_25635_,VGND,li1,523.0200,413.4400,0.000160
_25634_,VGND,li1,90.6200,272.0000,0.000074
_25633_,VGND,li1,116.8400,489.6000,0.000135
_25632_,VGND,li1,169.2800,522.2400,0.000045
_25631_,VGND,li1,112.7000,522.2400,0.000069
_25630_,VGND,li1,106.7200,136.0000,0.000112
_25629_,VGND,li1,537.7400,424.3200,0.000150
_25628_,VGND,li1,474.7200,522.2400,0.000031
_25627_,VGND,li1,436.0800,293.7600,0.000141
_25626_,VGND,li1,84.1800,473.2800,0.000159
_25625_,VGND,li1,246.5600,239.3600,0.000233
_25624_,VGND,li1,349.1400,125.1200,0.000067
_25623_,VGND,li1,517.0400,467.8400,0.000089
_25622_,VGND,li1,243.8000,495.0400,0.000109
_25621_,VGND,li1,301.3000,119.6800,0.000088
_25620_,VGND,li1,422.7400,511.3600,0.000123
_25619_,VGND,li1,90.1600,152.3200,0.000121
_25618_,VGND,li1,536.8200,375.3600,0.000117
_25617_,VGND,li1,316.9400,522.2400,0.000052
_25616_,VGND,li1,86.9400,331.8400,0.000084
_25615_,VGND,li1,416.3000,408.0000,0.000195
_25614_,VGND,li1,341.3200,130.5600,0.000099
_25613_,VGND,li1,75.4400,163.2000,0.000079
_25612_,VGND,li1,462.7600,495.0400,0.000098
_25611_,VGND,li1,529.4600,511.3600,0.000085
_25610_,VGND,li1,87.4000,348.1600,0.000117
_25609_,VGND,li1,136.1600,206.7200,0.000092
_25608_,VGND,li1,528.0800,272.0000,0.000066
_25607_,VGND,li1,424.1200,250.2400,0.000210
_25606_,VGND,li1,512.4400,304.6400,0.000150
_25605_,VGND,li1,284.7400,331.8400,0.000101
_25604_,VGND,li1,371.6800,163.2000,0.000114
_25603_,VGND,li1,515.2000,473.2800,0.000111
_25602_,VGND,li1,88.7800,266.5600,0.000132
_25601_,VGND,li1,97.5200,511.3600,0.000217
_25600_,VGND,li1,174.3400,522.2400,0.000040
_25599_,VGND,li1,91.0800,516.8000,0.000111
_25598_,VGND,li1,81.8800,174.0800,0.000180
_25597_,VGND,li1,74.5200,478.7200,0.000150
_25596_,VGND,li1,473.3400,495.0400,0.000079
_25595_,VGND,li1,448.9600,326.4000,0.000138
_25594_,VGND,li1,92.0000,473.2800,0.000158
_25593_,VGND,li1,218.5000,315.5200,0.000127
_25592_,VGND,li1,527.1600,244.8000,0.000236
_25591_,VGND,li1,511.9800,451.5200,0.000086
_25590_,VGND,li1,293.4800,522.2400,0.000080
_25589_,VGND,li1,332.1200,163.2000,0.000046
_25588_,VGND,li1,524.8600,478.7200,0.000173
_25587_,VGND,li1,73.1400,174.0800,0.000171
_25586_,VGND,li1,526.2400,500.4800,0.000172
_25585_,VGND,li1,311.4200,511.3600,0.000105
_25584_,VGND,li1,69.4600,310.0800,0.000131
_25583_,VGND,li1,423.2000,163.2000,0.000148
_25582_,VGND,li1,275.5400,233.9200,0.000085
_25581_,VGND,li1,12.4200,179.5200,0.000036
_25580_,VGND,li1,352.3600,592.9600,0.000052
_25579_,VGND,li1,228.6200,609.2800,0.000090
_25578_,VGND,li1,27.6000,380.8000,0.000041
_25577_,VGND,li1,187.2200,168.6400,0.000071
_25576_,VGND,li1,44.6200,614.7200,0.000080
_25575_,VGND,li1,393.3000,201.2800,0.000208
_25574_,VGND,li1,51.5200,571.2000,0.000078
_25573_,VGND,li1,127.8800,353.6000,0.000112
_25572_,VGND,li1,269.5600,304.6400,0.000261
_25571_,VGND,li1,276.0000,614.7200,0.000113
_25570_,VGND,li1,14.7200,288.3200,0.000049
_25569_,VGND,li1,20.2400,495.0400,0.000020
_25568_,VGND,li1,205.1600,538.5600,0.000144
_25567_,VGND,li1,22.5400,544.0000,0.000028
_25566_,VGND,li1,11.5000,174.0800,0.000038
_25565_,VGND,li1,74.0600,549.4400,0.000104
_25564_,VGND,li1,370.3000,603.8400,0.000088
_25563_,VGND,li1,385.4800,206.7200,0.000156
_25562_,VGND,li1,28.0600,418.8800,0.000044
_25561_,VGND,li1,200.5600,266.5600,0.000088
_25560_,VGND,li1,117.7600,614.7200,0.000128
_25559_,VGND,li1,228.6200,598.4000,0.000091
_25558_,VGND,li1,375.3600,315.5200,0.000119
_25557_,VGND,li1,108.1000,266.5600,0.000149
_25556_,VGND,li1,375.3600,592.9600,0.000072
_25555_,VGND,li1,16.1000,212.1600,0.000037
_25554_,VGND,li1,91.0800,614.7200,0.000141
_25553_,VGND,li1,387.7800,527.6800,0.000105
_25552_,VGND,li1,10.5800,342.7200,0.000036
_25551_,VGND,li1,361.5600,614.7200,0.000115
_25550_,VGND,li1,276.0000,168.6400,0.000110
_25549_,VGND,li1,97.5200,163.2000,0.000085
_25548_,VGND,li1,283.3600,451.5200,0.000237
_25547_,VGND,li1,496.3400,511.3600,0.000052
_25546_,VGND,li1,97.0600,359.0400,0.000074
_25545_,VGND,li1,115.9200,299.2000,0.000085
_25544_,VGND,li1,385.4800,81.6000,0.000233
_25543_,VGND,li1,361.1000,250.2400,0.000160
_25542_,VGND,li1,463.6800,288.3200,0.000148
_25541_,VGND,li1,190.9000,364.4800,0.000051
_25540_,VGND,li1,228.6200,184.9600,0.000080
_25539_,VGND,li1,516.5800,391.6800,0.000123
_25538_,VGND,li1,103.5000,277.4400,0.000073
_25537_,VGND,li1,89.2400,511.3600,0.000209
_25536_,VGND,li1,206.0800,418.8800,0.000158
_25535_,VGND,li1,120.5200,511.3600,0.000211
_25534_,VGND,li1,90.6200,179.5200,0.000094
_25533_,VGND,li1,91.0800,429.7600,0.000154
_25532_,VGND,li1,385.9400,440.6400,0.000088
_25531_,VGND,li1,349.6000,81.6000,0.000148
_25530_,VGND,li1,101.2000,467.8400,0.000244
_25529_,VGND,li1,207.9200,266.5600,0.000099
_25528_,VGND,li1,322.0000,81.6000,0.000120
_25527_,VGND,li1,511.9800,359.0400,0.000078
_25526_,VGND,li1,231.3800,451.5200,0.000213
_25525_,VGND,li1,255.7600,87.0400,0.000083
_25524_,VGND,li1,425.9600,446.0800,0.000125
_25523_,VGND,li1,91.5400,174.0800,0.000181
_25522_,VGND,li1,513.8200,516.8000,0.000146
_25521_,VGND,li1,414.0000,511.3600,0.000124
_25520_,VGND,li1,93.3800,304.6400,0.000209
_25519_,VGND,li1,408.9400,81.6000,0.000220
_25518_,VGND,li1,271.8600,212.1600,0.000156
_25517_,VGND,li1,28.0600,233.9200,0.000041
_25516_,VGND,li1,370.3000,592.9600,0.000068
_25515_,VGND,li1,237.8200,625.6000,0.000179
_25514_,VGND,li1,49.6800,380.8000,0.000080
_25513_,VGND,li1,178.4800,326.4000,0.000053
_25512_,VGND,li1,39.1000,625.6000,0.000092
_25511_,VGND,li1,368.0000,282.8800,0.000106
_25510_,VGND,li1,64.4000,603.8400,0.000057
_25509_,VGND,li1,161.9200,386.2400,0.000065
_25508_,VGND,li1,257.1400,233.9200,0.000089
_25507_,VGND,li1,270.9400,636.4800,0.000096
_25506_,VGND,li1,30.8200,277.4400,0.000024
_25505_,VGND,li1,32.6600,522.2400,0.000018
_25504_,VGND,li1,220.8000,527.6800,0.000108
_25503_,VGND,li1,92.0000,609.2800,0.000109
_25502_,VGND,li1,26.2200,228.4800,0.000041
_25501_,VGND,li1,65.7800,565.7600,0.000097
_25500_,VGND,li1,315.5600,598.4000,0.000055
_25499_,VGND,li1,368.0000,233.9200,0.000092
_25498_,VGND,li1,30.3600,511.3600,0.000059
_25497_,VGND,li1,230.4600,233.9200,0.000087
_25496_,VGND,li1,112.7000,620.1600,0.000194
_25495_,VGND,li1,252.0800,631.0400,0.000125
_25494_,VGND,li1,224.9400,446.0800,0.000122
_25493_,VGND,li1,130.1800,266.5600,0.000136
_25492_,VGND,li1,370.3000,582.0800,0.000105
_25491_,VGND,li1,38.6400,250.2400,0.000044
_25490_,VGND,li1,91.5400,625.6000,0.000247
_25489_,VGND,li1,319.7000,500.4800,0.000129
_25488_,VGND,li1,32.6600,304.6400,0.000073
_25487_,VGND,li1,369.8400,625.6000,0.000198
_25486_,VGND,li1,321.0800,239.3600,0.000082
_25485_,VGND,li1,65.7800,81.6000,0.000125
_25484_,VGND,li1,270.4800,435.2000,0.000097
_25483_,VGND,li1,56.5800,391.6800,0.000109
_25482_,VGND,li1,120.0600,65.2800,0.000136
_25481_,VGND,li1,155.0200,146.8800,0.000171
_25480_,VGND,li1,54.7400,114.2400,0.000049
_25479_,VGND,li1,284.7400,320.9600,0.000154
_25478_,VGND,li1,50.1400,130.5600,0.000117
_25477_,VGND,li1,233.2200,348.1600,0.000177
_25476_,VGND,li1,345.0000,212.1600,0.000071
_25475_,VGND,li1,293.0200,435.2000,0.000091
_25474_,VGND,li1,122.3600,119.6800,0.000107
_25473_,VGND,li1,56.5800,54.4000,0.000032
_25472_,VGND,li1,166.9800,440.6400,0.000037
_25471_,VGND,li1,66.7000,440.6400,0.000065
_25470_,VGND,li1,63.0200,92.4800,0.000115
_25469_,VGND,li1,127.4200,424.3200,0.000132
_25468_,VGND,li1,356.9600,429.7600,0.000123
_25467_,VGND,li1,357.4200,65.2800,0.000055
_25466_,VGND,li1,80.5000,119.6800,0.000099
_25465_,VGND,li1,198.7200,130.5600,0.000118
_25464_,VGND,li1,173.4200,70.7200,0.000036
_25463_,VGND,li1,92.0000,380.8000,0.000126
_25462_,VGND,li1,360.1800,315.5200,0.000101
_25461_,VGND,li1,227.2400,59.8400,0.000091
_25460_,VGND,li1,357.4200,435.2000,0.000106
_25459_,VGND,li1,67.6200,59.8400,0.000076
_25458_,VGND,li1,49.2200,424.3200,0.000077
_25457_,VGND,li1,348.2200,429.7600,0.000107
_25456_,VGND,li1,46.9200,59.8400,0.000060
_25455_,VGND,li1,345.9200,59.8400,0.000056
_25454_,VGND,li1,263.5800,146.8800,0.000261
_25453_,VGND,li1,64.8600,244.8000,0.000112
_25452_,VGND,li1,349.1400,554.8800,0.000115
_25451_,VGND,li1,224.0200,631.0400,0.000103
_25450_,VGND,li1,46.9200,375.3600,0.000122
